Comment_Id,Product_Id,Comment_Content,Comment_Evaluation
11655,530,Kalitesini beğendim m giyiyorum fakat yorumlara göre l aldım m alsam daha iyi olurmus,5
10363,465,Beğenerek kullanıyorum tam bedeninizi alabilirsiniz iki adet sipariş verdim aynı anda başarılı bir ürün baya dolgulu.,5
42925,3718,Çok kötü kalıp kızıma xs aldım kendi bedenim L bana bile büyük geldi çok acayip geniş iade,1
35408,2169,Dar bir ürün. Rahat değil.,1
6219,265,Çok hoş eşime aldım çok beğeniyoruz,5
10669,479,Ürün kargoya hızlı verildi kalitesi zaten çok iyi . Beden olarak kendi bedeninizi alın derim .,5
12762,591,Ürünümün rengi kumaşı çok güzel begendim 👍,5
11305,511,Ürün güzel beden olmadı iyademi bekliyorum,3
23653,1199,1.90 boy 90 kilo 34/34 eşime tam oldu çok beğendi,5
26118,1335,Ürün çok dar geliyor. Bir beden büyük almanızı tavsiye ederim.,5
33259,1756,güzel biburun,5
22950,1161,GÖĞÜS DEKOLTESI COK ISTANBULDA HAYATTA GIYILMEZZ,1
10769,482,Urun fena degil direkt ustune oturuyor rengi cok hos ama kargo asiri yavasti asiri,3
12776,591,gayet iyi çok begendim,5
16836,812,Naysss bir t shirt,4
27048,1382,"Gündelik yaz ayları için rahat ettirebilcek basic tşört eğer vucudunuzu sarsın istiyorsanız tam beden alın, rahat olsun istiyorsanız bir beden büyük tercih edin. 180 boy 80 kilo m ve L bedeninden de sipariş ettim çok güzeller",5
41478,3342,Kaliteli güzel,4
1304,47,Bir atlet ne kadar güzel olabilir o kadar güzel😍 kumaşına kenardaki polo amblemi her şey mümkemmel,5
18526,911,Kaliteli ve ince,5
15979,767,Harika ve rahat,5
29307,1535,güzel rahat bir ürün,5
10531,474,kaliteli ürün,5
37778,2613,bedeni büyük geldi,1
37702,2595,özellikle rengi muhteşem çok beğendim,4
1823,69,Güzel ürün,4
1739,65,Ürünün kalitesini beğenmedim.,1
41752,3393,Yazlık bir ütün en küçük bedende bol geldi fena değil ama,1
25295,1291,"rengi çok kötü, dolgusu fazla , kumaşı kalitesiz",1
16004,768,Aşırı bol ama rahat sevenler tercih edebilir,4
24596,1246,ürün güzel annem için aldım. boy 163 kilo 65 large beden büyük geldi kumqsihemen zarar görecek gibi,3
11722,534,1.71 kilo 72 30 beden çok güzel oldu kalıbı çok güzel.,5
11782,538,Fiyatına göre gayet güzel,5
17262,840,çok şık ama sim döküyor,4
23938,1211,kumaşı kalitesi mukemmel ince değil ama kalın da değil 183 boy 85 kilo l çok küçük geldi o yüzden bir beden büyüğünü sipariş edeceğim,5
6460,276,çok beğendim rengi aşırı iyi koyu gri kısa durmasını istiyosanız bi beden küçük alın,5
20134,1000,ürünü denedim gayet güzeldi. fakat ben 52tlye aldım indirimli bile değildi bir günde iki katına çıkmış. 102tlye d-e-ğ-m-e-z,3
25450,1297,Renkler ve duruşu harika.,5
40103,3063,rengi göründüğünden daha kırmızı,2
25723,1312,Modeli beyenmedim,2
24122,1221,harikaaaaa,5
1965,74,Bayılıyorum yaa maviye ❤️,5
17107,830,Çok beğenerek aldım göğüs ucu belli ediyor ama dışarıya çıkmadığım günlerde kullanacağım,5
37632,2579,guzel urun,4
37937,2642,çok hoş bayıldım sıcacık ama tam kalıp büyük falan değil tabi 160 altiysaniz büyük gelebilir ama ben 170im 58 kiloyum 38 beden tam bir tık büyüğü de olurmuş,4
11363,513,Herseyde kullanılabılır kumaşı muhteşem 👍🏻,5
19489,967,Elbise güzel bir beden küçük alabilirsiniz,5
2754,108,kaliteli güzel 🤌🏻,5
32868,1733,Ürünün her köşesinden kalite akıyor çok beğendim,5
29609,1547,"ürün güzel , 1.84-92 KG M beden tam oldu",4
23365,1183,Çok beğenmedim . Yakasındaki amblem bir kaç yıkamada çalacak gibi. Kumaşı daha örme sanmıştım. Polyester eşofman kumaşı gibi geldi.,3
32733,1726,Güzel ürün,5
16178,777,severek giyiyorum😉,5
18337,900,Ürün çok güzel,5
10426,470,Yumuşacık bir kumaşa sahip çok rahat,5
36407,2364,yumuşak güzel bir ürün ama kotonun kıyafet kalıpları biraz küçük sanki o yüzden kotondan alışveriş yaparken genelde bir beden büyük alıyorum,4
13358,622,bekledigimden güzel bir T-shirt 5 yıldızı hak ediyor,5
29267,1533,çok çok güzel ama kalıbı biraz bol bir beden küçük alınabilir,5
27770,1451,çok güzel oğlum için aldım beğendi,5
43107,3780,Çok çabuk kırışıyor onun dışında çok rahat ve güzel,3
20977,1050,güzel ürün,5
2374,90,güzel hızlı kargo,5
34939,2079,KUMAŞI BAYAĞI ESNEK. BELİ İYİ OTURDU AMA KALÇA KISMINDA BİRAZ POTLUK VAR ODA SORUN DEĞİL BEN BEĞENDİM DEĞİŞTİRMİYECEĞİM.160 cm boy 54 kilo 25/30 ALDIM .,4
775,28,"Çok şık, çok kullanışlı bir ürün🥰 Kesinlikle tavsiye ediyorum…",5
32090,1688,göründüğü gibi,4
22116,1112,Ürün çok iyi kalıp bol tam beden alın babama aldım sevdi,5
39571,2957,Yanları çok acıtıyor,3
28339,1482,Ürün göründüğü gibi. İndirimdeyken alınabilir kaliteli ürün.,5
15825,758,Mükemmel 👍,5
2305,87,Çok qüzel yumuşacık,5
33271,1756,güzel ürün sevdim alabilirsiniz,5
37600,2573,onden cok pot duruyor,2
40086,3061,Hiç beğenmedim kumaşını duruşunu,1
12954,600,100%pamuk kalitesine tek kelimem çox güzel beyendim tavsiye ederim,5
33523,1801,Rengi çok içime sinmese de aldığım zaman alternatif bulamadığım için aldım fena değil ama kumaş kalitesi çok güzel Mavi kalitesi belli ediyor👍🏻 Boyunu kendiniz kesebilirsiniz,3
3370,139,kampanyadan aldım gayet iyi,5
26065,1331,Daha uzun olabilirdi,2
31741,1666,gayet kaliteli ve güzel resimdeki gibi geldi sadece boyu mankendekine göre kısa oda boydan kaynaklı diye düşünüyorum severek giyicem,5
41210,3293,Normalde 38 beden giydigim halde L aldim yine de dar buyuk beden alin,3
15364,731,Mavi kalitesi yumuşacık çok beğendim 😊,5
24383,1235,ahhhh annem şey dedi gözlerinin renginde tişört almışsın yeri güzel sevdim.,5
33931,1881,iyi ben indirimde aldım ama düzgün toplamıyor sanki ama modeli çok hoş küçük bedenler tercih edebilir,4
36314,2342,"Bence kaşesi ince, ama kaliteli görünüyor. Tam beden.",4
16771,807,Gayet güzel teşekkürler,4
32118,1690,Ürün güzel ama likrali değil tam bedeninizi alın,5
29882,1563,Çok güzel eşim çok beğendi,4
7872,342,çok guzel❤️❤️❤️❤️❤️,5
41849,3415,Ürün çok kaliteli ve güzel ama kalıbı bol ona göre alın,4
30747,1605,Dokusu ve görünüşü çok güzel. Kaçırmayın derim,5
26394,1349,Hediye olarak aldım. Tam beden alabilirsiniz ürün oldukça güzel,5
2039,77,Ev içinde giymek için aldım çok rahat oluyor,5
30917,1616,Çok rahat ve güzel bir gömlek,3
7038,304,muhteşem urun,5
34102,1914,Gayet kaliteli ve şık duruyor kendi bedeninizi almanızı öneririm.,4
27095,1383,jeanların üstüne giyilebilecek her kızın dolabında olması gereken cool bir parça bence biraz salaş dursun derseniz bir beden büyük tercih edilebilir,5
31188,1632,Bi beden büyük ama tarz,5
41918,3431,Kumaş asla SUWEN kalitesi değil. Yumuşak bir saten beklerken jarse kumaş ile karşılaştım,1
41424,3333,Kumaşıok ince ve kalıbı büyük bu paraya bu kalite eş değer değil,2
29331,1536,"Rahat olması için bence 1 beden büyük alınmalı, ben öyle yaptım 👍🏽",5
34527,1994,"Gayet iyi paketlenmiş olarak, hızlı bir şekilde elime ulaştı. Resimdekiyle aynı ürün geldi.",4
20245,1009,Göründüğü gibi formu çok güzel,5
2268,85,guzel ürün tesekkurler,5
15172,719,Ben çok sevdim kuponla indirimli aldım. Kargolama ve hız çok güzeldi kesinlikle alın derim. Kendi bedenimi aldım fakat biraz bol oldu ama iade etmedim. 1.78/75 m aldım. Maviye çok teşekkür ediyorum.,5
29240,1531,F/p yani iyi para iyi kalite 😂 166 boy 47 kiloyum 23 beden tam oldu.,5
25115,1283,şort gorundugunden daha kısa,3
3827,160,Tam kalıp 1.67 54 kg M beden aldım tam oldu kumaşı yumuşak yazlık ürün,4
43754,3979,Çok güzeldi,3
14386,672,Beğendim,5
16476,791,tavsiye ediyorum,4
13300,618,Ürünler güzel pantalonların cebinide temizleseydiniz daha iyi olacaktı,4
26290,1345,Rengi cok guzel ayni fotodaki gibi geliyor,5
23426,1187,Çok rahat basic,5
43666,3945,Bir Yıldız bile yok ürün hem geç geldi hem yanlış geldi M beden verdim L besen göndermişler dandik siteler daha güvenilir gibi :(,1
16621,798,çoook salaş çok. kendi bedeninizden bir küçük olanı alın,5
34990,2087,GÜZEL ÜRÜN,4
3039,120,Tam beden alınmalı,5
37454,2548,165 boy 54 kiloyum normalde MAVİ den 25 beden giyiyorum ama 26/32 sipariş etmiştim bacaklarımdan yukarı çıkmadı malesef iade edip 28 bedenini alıcam kalıbı çok dar ve esnek bir jean degil ona göre alın derim,3
2651,104,harika bayıldım,5
6984,301,Cok şık beklenti üstü,5
41131,3275,dikişi çok kötü,1
21358,1070,Kesinlikle harika sadece rengi biraz daha koyu,5
35814,2241,ben mavide şaşmam asla yıllardır mavi anliyorum,3
40227,3086,Ürün çok dar büyük olmasını bekledim ama beden grubuna göre çok dar iade edicem kumaşı normal,2
43596,3923,burada göründüğünden çok daha ince yağmurluk gibi,2
31087,1626,cok guzelll. 58 kilo 38 beden aldım tam oldu. kalın bir Pantolon içinde çok rahat hareket edemiyorsunuz basen genisliginize göre alın Pantolon yapısından dolayı esneme yapmaz.,5
31170,1631,iyi sayılır,4
7425,322,gayet güzel alınabilir,5
38458,2729,"İade ettim, çok ince ve çok uzun, mutlaka 1 beden büyük alınmalı",2
23308,1180,çok beğendim kendimi prenses gibi hissettim giyince her dolapta olmalı 💓🌸,5
32048,1684,Çok güzel duruyor,5
31245,1636,Tam geldi teşekkürler ..,5
25018,1278,urun cok guzel,5
2135,81,Çok beğendim iyki almışım kalitesi belli zaten 👍,5
2859,113,ürün güzel fakat bu fiyata pahalı,3
26337,1347,babama aldım çok beğendi,5
20981,1050,Bu fiyata alınabilecek en iyi cool gömlek,5
26205,1341,27/30 aldım .165 boyunda 60 kiloyum beli tam boyunu 2 cm kestirdim. Mavinin diğer kotlarında 26 giyiyordum.Birkez yıkadım ve giydim beli hala sıkıyor besen ve baçak kısmı genişledi. Çok enteresan az biraz göbek var işte bende.,5
32630,1719,Bedeninizi alın gayet güzel bir ürün çok memnun kaldık babama hediye almıştık,5
21447,1078,Rengi çok güzel beğendim,5
43351,3856,Renk kesinlikle göründüğü gibi değil.,3
5734,247,Penyesi çok kaliteli uzun süre gidicek türden. Baskısı da gayet güzel. Tam bedenimi m aldım. Dökümlü oldu tam istediğim gibi.,5
21286,1066,1.80 boy 86 kilo için L tam oldu gayet güzel,5
38450,2728,İç gösteriyor,3
28686,1500,"Eşime aldık, mağazada hep Jake 34/34 deneyip alıyordu, pandemi dolayısıyla gitmeden buradan almak istedik. Düz siyah kot pantolon, kalıbı tam çok güzel.",5
7151,309,Mavi farkıyla 👍,5
10154,457,İnanılmqz büyük hatta kocamannn bir sweat . Xxxs alınmalı,1
32809,1730,Gayat iyi beden tam,5
6074,258,ürün gerçekten çok güzel kendi bedenimi aldım güzel oldu renkleride güzel tavsiye ederim,5
10784,483,rengi kalitesi harika tavsiye ederim,5
9338,417,"Mavi kalitesi zaten, kırık renk tam beyaz değil. Boyum 161 cm kilom 58, beden 27/27 gayet iyi oldu tavsiye edilir.",5
8104,357,beğendim teşekkür ediyorum,4
14114,659,Duruşunu çok beğenerek almıştım. Yorumlarda iç gösterdiğini okumuştum ama açık renk çamaşırla sıkıntı olmayacağını düşünmüştüm. GERÇEKTEN ÇOK İNCE. Bır tık kalın olsaydı harika olurdu.,1
32467,1705,Harika bir bluz iş hayatında giy çık gerçekten çok kullanışlı,5
533,20,Bedeninizi alın,4
15468,735,çok beğendim..hem modeli hem kumaşı güzel..,5
30806,1607,mavi kalitesi,5
12735,589,2. Defa aldım çok memnunum,5
14687,688,Fotoğraftakinin aynısı 162 boy 45 kilo S aldım çok da tatlı umarım uzun süre kullanırım diğer mavi tişörtleri gibi :),5
25594,1303,Boyum 1.70 kilom 53 ben 27/32 aldım iyikide öyle yapmışım tam üzerime oldu ben dokusunu falan çok beğendim,5
4461,187,çok hoş duruyor,5
38420,2722,günü kurtaracak bir ürün abartılacak bir numarasi yok.cok kaliteli değil,3
21306,1068,güzel bir ürün,5
16612,797,Kesinlikle parasını hak etmiyor,1
16322,783,Resmen mont herkes çok beğendi 36 beden aldım 53 kilo 1.65 boy tam geldi,5
31965,1680,çok güzel beğendim,5
406,16,harika çok beğenildi,5
32525,1710,Kalitesi dokusu harika,5
20954,1050,Tam yazlık Hem şık hem rahat,5
41593,3370,1.63 boy 46 kilo bana bayağı büyük geldi ama kaliteli ve yumuşak bir kumaşı var,2
17168,835,tam gorseldeki gibi cok begendim 1.60 boy 63 kg M aldim ama S de olabilirmiş,5
8536,376,Bedeninizin bir büyüğünü alın babama badi gibi oldu .,3
2298,86,bayildim kendi bedeninizi alin,5
18607,916,Beklediğim gibi,3
4041,168,s giyenler xs ala bilir.baya uzun.taytlarla giymek için güzel👌,5
34293,1954,bol kalıp dökümlü duruyor 38 beden için m almakta fayda var,4
7665,333,Mavi kalitesi yumuşacık. Biraz vücudu saran bir tişört. Penye gibi.,5
39411,2928,Yeri inceydi biraz dar olduğu için iade,3
566,21,Tam bir fiyat performans ürünü 94 kilo eşime l beden tam oturdu bir beden büyüğü biraz salaş durdu,5
7394,321,çok memnun kaldım,5
33007,1743,Hiç memnun kalmadım takım olarak istedim tek üst geldi,1
2902,115,Kendime ve eşime aldım çok tatlı oldu. Mavi kalitesi.,5
36619,2405,Ürünün iki paçasının rengi birbirine aşırı yakındı ayırt edemedik o sebepten iade,2
3365,139,Çok tereddütle aldım ama çok güzel her rengini alıcam sırayla bedeninize göre alabilirsiniz,5
10839,485,tam bir fiyat performans ürünü. defacto kalitesine yakışır bir tshirt. kendi bedeninizi alın,5
2272,85,güzel di beğendim,4
8421,369,kendi bedenini satın al,4
34488,1988,ürün bayağ büyük yorumları okuyup 40 beden aldım hediye edicem artık,2
30840,1609,Evde dışarda giyilir rahat,5
9658,436,Babalar gününde babama hediye aldım tam kalıp çok güzel tok duruyor,5
29300,1534,EŞİMEE ALDIM KUMAŞI O KADAR GÜZEL Kİ KESİNLİKLE PARASINI HAK EDİYOR RENKLERİ DURUŞU EFSANE KALİTESİ KONUŞUYOR. TAM BEDEN ALIN,5
1777,68,Güzel ürün,5
13475,628,çok şık bir bluz,5
42605,3602,Tamamen fiyaskoydu,1
24134,1222,çok rahat ve kumaşı kaliteli yumuşacık,5
25743,1313,Tüm renkleri aldım sanırım 😘 tam beden alabilirsiniz,5
38971,2837,Sadece askıları fazla uzun onun dışında harika,4
28623,1496,Göründüğü gibi kaliteli bir ürün. Normalde M beden şort giyiyorum M beden aldım gayet güzel oldu. Tavsiye ederim.,5
9367,418,çok güzel fotodakiyle aynı,5
34966,2084,Kesinlikle spor için almayın bütün teri gösteriyor en ufak detayına kadar rezil oldum spor salonunda ve 2 beden küçük aldım,1
10860,486,"Çok güzel, bayıldım.",5
15273,723,gayet guzel yumusacik dokusu var,5
42219,3484,Kalıbı tam duruşu güzel şık bi ürün,3
2250,85,Hep takip ediyorum avva ürünleri harika ve hep uygunken kaliteli giyiniyorum,5
29942,1566,çok rahat 👍,4
6832,294,Sabahlığı ile birlikte aldım harika ! Suwen kalitesi,5
36455,2370,Çok sim döküyor ama güzel,4
33057,1745,Ürün çok güzel. Tam yazlık bedeninizi alın.,5
25927,1323,Yumuşak ve esnek bir kumaşı var. Rengi fotoğraflardaki gibi.,5
28447,1486,fiyat performans açısından oldukça iyi kendi bedeninizi alabilirsiniz,5
14138,661,177 ve 72 kiloyum L aldım güzel ve rahat malı da güzel,5
12238,563,çok güzel kaliteli 👍,5
23387,1183,Efsane adidas kalitesi,5
13079,607,Çok rahat boyu ideal,5
4986,211,göründüğünden daha gösterişli,5
8826,388,"Fena değil, teşekkürler",4
15679,745,bence ürün çok güzel rengi dokusu fln karnı sardığı yer yumuşacık fakar kalıplar hamile koleksiyonuna göre dar gercekten dar ona göre alın yorumlara bakıp küçük almayın 2 beden büyük tam gelir 38 alacaksanız 42 alın mesela ben öyle yapicam 38 dar geldi 42 alicam hem uzun süre giyerim sonuna kadar hem sıkmaz kesinlikle 2 beden büyük eğer aşırı fazla zayıflık yoksa,5
1979,75,"s giyiyorum xs aldım salaş oldu ,53 kg",5
10292,462,fotoğrafdaki gibi değil kesinlikle...salaş ve kalitesiz duruyor.,3
42629,3610,Pantolondan kalıp olarak hiç memnun kalmadım. Kendini çok çabuk salıyor. Daha az fiyata daha iyi pantolon bulabilirsiniz.,2
19294,958,L beden giyen eşime üstüne yapışmasın biraz salaş dursun diye xl aldım çok güzel durdu. Kumaş kalitesinden bahsetmeye gerek bile yok avva döktürmüş,5
17100,830,"Çok rahat, daha koyu ve tatlı bir lila geliyor, fotoğraftakinden daha güzel",5
31194,1633,"Ürünün kesimi kumaşı vs çok güzel. Ama ilk kullanım öncesi elde sabunla yıkadığım halde felaket boya verdi, plaj havlularını vs boyadı:((( 2puanı oradan kırdım",3
25399,1295,Duruşu ve rengi gayet güzel,5
3816,160,çok beğendim,5
7482,324,ürün çok güzel paketlenmis ve özenli bedeni tam oldu teşekkürler,5
32283,1698,TURUNCUSUNU ALMIŞTIM KALIBI ÇOK HOŞUMA GİTTİĞİNDEN YEŞİLİNİ DE ALDIM.,5
25285,1291,altinida aldim takim yaptim.sutyen olarak 80B giyiniyorum ona gore aldim tam oldu.cok guzel.urun kaliteli gercekten,5
33686,1839,"Ürün etiketsiz geldi. Kutusu ezilmişti. M olduğum halde l sipariş ettim, montun kolları bedenine göre daha dar, dikiş hatası var gibi geldi bana",1
10459,471,170 boy 60 kilo 27/27 aldım boydan uzun oldu bi kat katlayınca tam duruyor kaliteli ürün,4
19964,988,teşekkürler polo çok beyendik,5
9634,435,Tesekkurler,5
34297,1956,"Babama babalar günü hediyesi olarak aldım. Çok beğendi ,kumaşı kaliteli tavsiye ederim .",3
14252,667,Kumasi tam istedigimiz gibi cok geyendik biraz uzun geldi yigenin icin aldim ama hic oneli deyil boyu I kisaltip giyicek,5
6503,280,Çok güzel tam yazlık kesinlikle alınır bu fiyata 158 boyum 53 kiloyum 26 /27 tam oldu tam beden alın,5
42072,3457,Fiyat performans 👍,4
31045,1622,kemerini göndermediler. bedeniniz tam oluyor.,3
6165,263,kaliteli ve güzel,5
35277,2142,ürün çok güzel bir beden büyük alınmalı 👏🏻,4
34134,1920,kalitesini ve kumaşıni beğenmediğim için iade ettim,3
5404,230,Çok çok güzel bir parça fotograftakinin aynısı geldi col begendim bir beden buyuk aldim tam oldu.,4
20235,1009,Yumuşaklığını sevdim yok gibi,5
41858,3419,İndirimden aldım harika bir duruşu var. S bedenim m aldım tam rahat oldu ne dar ne bol… aşırı kaygan olup rahatsız etmiyor oldukça kaliteli,4
12336,568,büyük göğüslu kadinlarin kesinlikle dusunmeden almasi gerekir bir beden küçültüyor ve goguslerinizi toparliyor👍,5
7680,334,Beğenerek giydiğim bir model. Kilolu olduğum için duruşu gayet güzel,5
37234,2505,fiyatına göre kaliteli yazlik tam efil efil bir beden büyük alın uzerinize yapistiginda içi belli ediyo açık renk olduğundan,4
33026,1743,Tam bedeninizi alın çok güzel ve kaliteli,5
